"ANYO","DEPTO","VARIABLE","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
2012,"PUTUMAYO","TEMP",22.6857142857143,21.7333333333333,20.52,21.12,20.3,20.44,19.94,20.34,21.4166666666667,21.9833333333333,22.4333333333333,23.05
2013,"PUTUMAYO","TEMP",22.5166666666667,21.12,21.14,20.6,21.08,20.6,19.05,19.375,21.1,22.3,22.6333333333333,23.575
2014,"PUTUMAYO","TEMP",22.02,18.3333333333333,18.6666666666667,25.9,NA,NA,NA,NA,NA,NA,NA,NA
2007,"QUINDIO","TEMP",23,23.1,21.7,21.8,21.6,22.4,22.4,21.8,22,20.8,21.2,20.8
2008,"QUINDIO","TEMP",21.7,21.7,21.5,21.6,21.4,21.5,21.5,21.6,21.5,21.3,21.1,21.5
2009,"QUINDIO","TEMP",21.6,21.6,21.7,21.9,22.1,22.1,23,22.8,23.4,22.1,22.2,22.4
2010,"QUINDIO","TEMP",23.3,24.3,23.75,22.2,22.8,22,21.4,22.05,21.75,21.7,20.85,21.45
2011,"QUINDIO","TEMP",22.4,21.85,21.9,21.55,22.3,22.5,22.4,22.8,22.3,21.3,21.4,21.9
2012,"QUINDIO","TEMP",21.7,22.4,22.5,21.8,22.3,22.8,23.2,23.3,23,21.7,22.1,22.2
2013,"QUINDIO","TEMP",23.6,22.2,23,22.7,21.8,23.2,23.2,22.7,NA,22,NA,22.1
2014,"QUINDIO","TEMP",22.5,22,22.2,22.4,22.1,22.8,NA,NA,NA,NA,NA,NA
2007,"RISARALDA","TEMP",20.9833333333333,20.9,20.1166666666667,20.1,19.8666666666667,20.15,20.4666666666667,19.9166666666667,20.5,19.68,20,19.68
2008,"RISARALDA","TEMP",20.24,20.02,19.5166666666667,19.7666666666667,19.6,19.6166666666667,19.4833333333333,19.3833333333333,19.5833333333333,19.3833333333333,19.2166666666667,19.4333333333333
2009,"RISARALDA","TEMP",19.4333333333333,19.6833333333333,19.6,19.8833333333333,19.9333333333333,19.75,20.5166666666667,20.3333333333333,20.95,19.85,19.85,19.44
2010,"RISARALDA","TEMP",21.0909090909091,21.2166666666667,21.1,20.0666666666667,20.3,19.65,19.86,20.2,19.8,19.78,19.06,19.44
2011,"RISARALDA","TEMP",20.32,20.04,19.87,19.75,20.32,20.6,20.7222222222222,21.4,20.72,19.6,19.78,20.65
2012,"RISARALDA","TEMP",20.2,20.46,20.54,20.1,20.62,20.84,21.08,21,21.7,20.22,20.52,21.25
2013,"RISARALDA","TEMP",21.54,20.3,20.9,21.04,20.1,21,20.2333333333333,19.8666666666667,20.05,19.5,20.8666666666667,21.2
2014,"RISARALDA","TEMP",21.5666666666667,21.5333333333333,21.7,21.9333333333333,21.6,22.6,NA,NA,NA,NA,NA,NA
2007,"SAN ANDRES Y PR","TEMP",27.15,27,27.45,28.2,28.2,28.65,28.65,28.4,27.95,27.3,27.35,27.05
2008,"SAN ANDRES Y PR","TEMP",26.7,26.65,26.75,27.2,27.65,28.15,27.8,28.05,28.1,27.55,26.85,27
2009,"SAN ANDRES Y PR","TEMP",26.9,26.45,26.55,27.45,28,28,28.55,28.4,28.35,27.7,27.6,27.8
2010,"SAN ANDRES Y PR","TEMP",26.8,27.1,27.6,28.6,28.7,28.65,28.45,27.8,27.975,27.35,27.15,26.05
2011,"SAN ANDRES Y PR","TEMP",26.35,26.85,26.8,27.6,27.85,28.1,28.25,28.8,28.35,27.45,27.35,27.05
2012,"SAN ANDRES Y PR","TEMP",26.65,26.7,26.9,27.3,28.45,28.6,28.5,28.4,28.5,27.8,27.3,27.7
2013,"SAN ANDRES Y PR","TEMP",27.4,27,26.9,27.9,28.1,28.45,28.6,28.3,27.85,27.95,27.95,27.85
2014,"SAN ANDRES Y PR","TEMP",27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"SANTANDER","TEMP",23.35,23.3107142857143,22.8428571428571,22.9724137931034,22.6678571428571,22.6178571428571,23.0275862068966,22.5793103448276,22.5571428571429,22.3620689655172,22.8103448275862,22.451724137931
2008,"SANTANDER","TEMP",22.6137931034483,22.7620689655172,22.6793103448276,22.5793103448276,22.5620689655172,22.6344827586207,22.4931034482759,22.4103448275862,22.6103448275862,22.4827586206897,22.3344827586207,22.6392857142857
2009,"SANTANDER","TEMP",22.5285714285714,22.662962962963,22.4,22.8178571428571,22.6357142857143,22.7214285714286,22.9785714285714,23.05,23.3714285714286,22.775,22.7,23.3208333333333
2010,"SANTANDER","TEMP",23.3916666666667,24.264,23.79375,23.16875,23.1041666666667,22.6816326530612,22.1938775510204,22.2686274509804,21.8,21.9673913043478,21.5521739130435,21.4
2011,"SANTANDER","TEMP",22.1021276595745,22.0723404255319,21.8644444444444,22.0244444444444,21.4382352941176,21.5363636363636,21.3575757575758,21.2137931034483,21.037037037037,20.77,20.5952380952381,20.9619047619048
2012,"SANTANDER","TEMP",21.85,21.9904761904762,21.8619047619048,21.4095238095238,21.8952380952381,22.0428571428571,22.1333333333333,22.04,22.1333333333333,21.895,22.0285714285714,22.04
2013,"SANTANDER","TEMP",22.8285714285714,22.2666666666667,22.547619047619,22.58,21.7052631578947,22.25,22.2352941176471,22.08125,21.9928571428571,21.2333333333333,19.2333333333333,24.9
2014,"SANTANDER","TEMP",25.4,25.4,25.2,25.55,25,25.75,NA,NA,NA,NA,NA,NA
2007,"SUCRE","TEMP",28.125,28.075,27.925,27.475,27.125,27.45,27.7,26.875,26.925,26.5,27.025,26.675
2008,"SUCRE","TEMP",26.925,27.325,27.675,28.4333333333333,27.9,28.2,27.175,27,27.35,27.125,26.775,27.325
2009,"SUCRE","TEMP",27.825,28.125,27.525,27.7333333333333,27.475,26.8333333333333,27.9666666666667,27.3666666666667,27.4666666666667,27.1,27.1333333333333,27.6333333333333
2010,"SUCRE","TEMP",28.175,28.2,28.2857142857143,28.1875,27.8428571428571,27.1333333333333,26.4833333333333,26.6714285714286,26.4285714285714,26.5,25.9666666666667,25.8666666666667
2011,"SUCRE","TEMP",26.9666666666667,27.625,26.875,26.85,27,27.15,26.85,27.2,27.1,26.4,26.7,26.8
2012,"SUCRE","TEMP",27.225,27.5,28.35,27.3,27.325,27.7,27.9333333333333,27.3666666666667,28.1,NA,NA,NA
2007,"TOLIMA","TEMP",25.3677419354839,25.6566666666667,24.6875,24.4966666666667,24.5133333333333,24.69,25.2137931034483,25.0966666666667,25.9413793103448,24.7966666666667,24.3935483870968,24.2827586206897
2008,"TOLIMA","TEMP",24.0551724137931,24.3137931034483,24.3966666666667,24.1448275862069,23.9214285714286,24.4333333333333,24.69,24.4620689655172,24.575,24.1444444444444,23.6677419354839,24.0935483870968
2009,"TOLIMA","TEMP",23.71,24.1866666666667,23.68,24.562962962963,24.5322580645161,25.07,25.5967741935484,25.6551724137931,26.2068965517241,25.1857142857143,25.1269230769231,25.4
2010,"TOLIMA","TEMP",25.8060606060606,26.3606060606061,26.5677419354839,25.4133333333333,25.23,24.7933333333333,24.2387096774194,25.0225806451613,24.2620689655172,24.4566666666667,23.7387096774194,23.77
2011,"TOLIMA","TEMP",24.7870967741936,24.0137931034483,24.0214285714286,23.8407407407407,24.2464285714286,24.5892857142857,25.3653846153846,25.2461538461538,25.15,23.6923076923077,23.4923076923077,24.1166666666667
2012,"TOLIMA","TEMP",23.5166666666667,23.7208333333333,23.916,23.44,24.4409090909091,25.605,24.8916666666667,26.69,27.3909090909091,25.3363636363636,25.23,25.1111111111111
2013,"TOLIMA","TEMP",25.1117647058824,23.7285714285714,24.9857142857143,25.9846153846154,24.5714285714286,25.34,24.3,29.5,29.8,28.9,27.3,27.1
2014,"TOLIMA","TEMP",28,28.2,27.4,28.9,NA,NA,NA,NA,NA,NA,NA,NA
2007,"VALLE","TEMP",23.2,23.81875,22.7117647058824,22.475,22.4133333333333,22.5875,22.83125,22.2588235294118,22.8352941176471,21.7470588235294,22.0647058823529,21.45625
2008,"VALLE","TEMP",22.03125,22.1117647058824,22.1764705882353,22.2529411764706,22.2176470588235,22.2470588235294,22.2705882352941,22.8625,23.1,22.6125,21.8117647058824,22.0352941176471
2009,"VALLE","TEMP",22.8,22.5470588235294,22.5117647058824,22.8058823529412,22.8823529411765,22.7235294117647,23.3176470588235,23.3764705882353,23.8352941176471,23.0411764705882,23.0647058823529,23.075
2010,"VALLE","TEMP",24.3161290322581,24.169696969697,24.330303030303,23.1,23.2457142857143,22.68,22.896875,23.1466666666667,21.9515151515152,22.015625,21.2,21.43125
2011,"VALLE","TEMP",22.3451612903226,22.0967741935484,22.0966666666667,22.5384615384615,23.2192307692308,23.324,22.176,22.4111111111111,22.7266666666667,21.6,22.4285714285714,22.5714285714286
2012,"VALLE","TEMP",22.04,22.9214285714286,22.54,22.7857142857143,22.9666666666667,22.5785714285714,22.6428571428571,22.6642857142857,22.9285714285714,21.9428571428571,22.7333333333333,22.7583333333333
2013,"VALLE","TEMP",23.3181818181818,22.5166666666667,23.175,23.3916666666667,22.375,22.4166666666667,22.2545454545455,23.3,24.575,24.4166666666667,21.8714285714286,21.9076923076923
2014,"VALLE","TEMP",22.4071428571429,22.9545454545455,22.4307692307692,23.3454545454545,22.5222222222222,24.8,NA,NA,NA,NA,NA,NA
2007,"VAUPES","TEMP",24.2,24.2,24.5,25.1,24.8,24.5,24.5,24.6,24.6,24.6,24.7,24.5
2008,"VAUPES","TEMP",24.6,24.7,25.2,25.3,24.8,24.5,24.6,24.9,24.8,24.8,25.2,25.5
2009,"VAUPES","TEMP",25,24.9,25,25,25,24.7,24.7,25.1,25.1,25,25.1,25.1
2010,"VAUPES","TEMP",25.2,25.1,25,24.9,25,25,25,25,25.3,25.3,25,24.9
2011,"VAUPES","TEMP",25.2,25.1,25.2,24.8,24.3,24.5,24.6,25.6,25,25.4,25.5,24.8
2012,"VAUPES","TEMP",25.3,24.8,24.8,25.4,24.8,24.9,24.5,25,25.4,25.6,25.7,25
2013,"VAUPES","TEMP",25.7,25.1,26,25.7,NA,26.4,27.4,25.2,25.6,25.8,NA,25.5
2014,"VAUPES","TEMP",25.4,25.6,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"VICHADA","TEMP",28.6,29.3,28.775,27.7,26.725,26.1,26.275,26.35,26.65,26.85,27.225,27.65
2008,"VICHADA","TEMP",27.875,27.9333333333333,28.5666666666667,28.0333333333333,26.45,26.05,25.85,26.475,26.675,27.15,27.15,27.65
2009,"VICHADA","TEMP",27.5,28.1666666666667,27.9666666666667,27.8333333333333,27.4666666666667,26.1,25.9,26.3333333333333,26.9,27.1666666666667,27.9333333333333,28.0666666666667
2010,"VICHADA","TEMP",28.1833333333333,29.2,28.4833333333333,26.8333333333333,26.6833333333333,26.7,25.9333333333333,26.1666666666667,27,27.3833333333333,26.9333333333333,27.1
2011,"VICHADA","TEMP",27.2,28.0666666666667,27.82,27.05,26.1,26.42,26.025,26.675,27.05,27.325,26.9333333333333,27.1333333333333
2012,"VICHADA","TEMP",27.5333333333333,27.5333333333333,27,26.7333333333333,26.3666666666667,26,25.5333333333333,26.0666666666667,26.5666666666667,27.0666666666667,27.9666666666667,28.3666666666667
2013,"VICHADA","TEMP",29.25,29.0333333333333,29.3,28.35,26.6666666666667,25.9333333333333,25.925,25.9,26.925,27.2666666666667,27.6,28
2014,"VICHADA","TEMP",28.75,29.5666666666667,29.5666666666667,28.35,29.8,27.6,NA,NA,NA,NA,NA,NA
2015,"AMAZONAS","PRECIP",325.491538461538,299.169166666667,328.23,452.662307692308,416.715833333333,457.17,236.35,249.58,241.76,275.79,NA,288.75
2015,"ANTIOQUIA","PRECIP",85.3393333333333,113.400238095238,118.331825396825,228.490088495575,324.027721518987,237.227209302326,122.89,251.15,287.91,245.36,NA,141.44
2015,"ARAUCA","PRECIP",9.28666666666667,25.54,9.43,289.45,170.44,302.28,261.33,155.45,259.67,200.5,NA,49.95
2015,"ATLANTICO","PRECIP",8.33333333333333,25,25,56.37,64.1566666666667,45.42,32.65,93.02,170.71,294.96,NA,46.13
2015,"BOLIVAR","PRECIP",64.5533333333333,61.2366666666667,95.33,169.41,406.693333333333,232.644285714286,66.34,206.1,213,186.8,NA,66.86
2015,"BOYACA","PRECIP",46.69,90.89,80.23,193.35,186.34,139.65,137.42,125.22,131.99,310.11,NA,87.08
2015,"CALDAS","PRECIP",120.503,146.653684210526,172.458333333333,155.731428571429,230.152,102.33,30.41,71.94,245.79,227.8,NA,198.08
2015,"CAQUETA","PRECIP",144.438666666667,193.914615384615,311.788571428571,403.886428571429,445.818181818182,307.7475,309.19,224.14,177.36,287.14,NA,156.03
2015,"CASANARE","PRECIP",5.2,44.27,32.175,436.396666666667,267.51,299.14,309.99,221.78,221.29,381.31,NA,58.55
2015,"CAUCA","PRECIP",204.910694444444,207.374366197183,229.111940298507,155.117936507937,208.863636363636,138.662727272727,122.75,191.76,214.66,294.07,NA,312.85
2015,"CESAR","PRECIP",35.71,32.16,72.25,113.55,217.6,44.6,32.59,174.79,208.6,377.13,NA,75.58
2015,"CHOCO","PRECIP",429.744117647059,422.266129032258,454.407666666667,465.14275862069,556.752,607.173846153846,285.21,344.43,439.02,187.89,NA,348.63
2015,"CORDOBA","PRECIP",37.25,25.84,48.63,127.16,150.76,213.66,149.83,220.47,255.52,169.38,NA,74.36
2015,"CUNDINAMARCA","PRECIP",63.9827777777778,137.13696969697,170.887857142857,188.45,177.83,155.11,109.84,88.83,132.13,293.08,NA,112.01
2015,"GUAINIA","PRECIP",124.5475,102.9375,96.03,305.8,266.355,637.3,498.67,370.5,248.71,315.69,NA,188.15
2015,"GUAJIRA","PRECIP",25,25,27.73,35.48,51.46,28.42,25.13,84.4,97.51,239.16,NA,36.49
2015,"GUAVIARE","PRECIP",47.51,77.35,136.32,435.39,334.27,484.56,357.58,339.54,247.71,144.32,NA,113.75
2015,"HUILA","PRECIP",103.723578947368,116.482903225806,209.1325,112.870340909091,190.603484848485,98.7627083333333,69.56,63.44,52.05,144.64,NA,266.03
2015,"MAGDALENA","PRECIP",26.6,25.59,42.31,82.93,145.2,46.3,60.86,159.07,191.4,292.26,NA,64.26
2015,"META","PRECIP",21.7125531914894,75.4166,161.406551724138,499.4365,444.731666666667,534.1,318.26,249,232.75,372.66,NA,96.49
2015,"NARINYO","PRECIP",208.542708333333,132.14756097561,231.816511627907,150.988974358974,262.068636363636,125.135384615385,129.42,168.96,193.42,247.37,NA,334.99
2015,"NORTE SANTANDER","PRECIP",28.575,38.43,66.595,92.005,123.28,57.36,72.71,126.64,194.75,233.62,NA,69.29
2015,"PUTUMAYO","PRECIP",173.594375,155.793846153846,240.615833333333,385.33875,427.825,487.521666666667,461.56,247.66,217.37,289.49,NA,218.31
2015,"QUINDIO","PRECIP",175.555,184.9575,271.705,193.305,261.8475,77.41,25.22,30.76,142.43,294.29,NA,172.74
2015,"RISARALDA","PRECIP",157.393333333333,164.809230769231,190.092307692308,221.55,236.005384615385,103.94,34.39,74.85,170.36,301.14,NA,161.95
2015,"SAN ANDRES Y PR","PRECIP",97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"SANTANDER","PRECIP",48.4883333333333,157.111666666667,110.431666666667,129.84,150.116666666667,84.49,81.5,168.59,221.87,208.18,NA,89.02
2015,"SUCRE","PRECIP",12.91,32.52,76.97,112.935,213.19,201.35,76.42,215.84,191.28,187.02,NA,42.82
2015,"TOLIMA","PRECIP",123.795714285714,96.70875,127.66,100.4125,194.61,64.91,30.54,37.66,138.93,252.32,NA,159.77
2015,"VALLE","PRECIP",97.5243859649123,121.149215686275,150.640384615385,165.418163265306,167.509375,80.635,76.3,121.81,146.45,331.16,NA,121.85
2015,"VAUPES","PRECIP",200.98,268.43,140.03,359.08,385.67,515.59,422.12,347.7,206.81,303.47,NA,247.19
2015,"VICHADA","PRECIP",10.0605882352941,22.3677777777778,37.1793333333333,240.550714285714,210.43,529.24,418.3,278.65,258.67,258.67,NA,90.94
2015,"ANTIOQUIA","TEMP",22.0147058823529,22.3193548387097,22.4333333333333,22.7047619047619,22.3333333333333,22.0125,NA,NA,NA,NA,NA,NA
2015,"ARAUCA","TEMP",27.3,28.6,29.9,27.4,27.1,25.7,NA,NA,NA,NA,NA,NA
2015,"ATLANTICO","TEMP",26.6,26.2,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"BOYACA","TEMP",13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"CALDAS","TEMP",13.42,13.56,13.66,14.12,11.2,NA,NA,NA,NA,NA,NA,NA
2015,"CAQUETA","TEMP",26.96,26.5,25.775,25.625,25.9666666666667,NA,NA,NA,NA,NA,NA,NA
2015,"CASANARE","TEMP",27.9,29.1,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"CAUCA","TEMP",19.8625,19.7625,19.8083333333333,21.04,19.025,17.75,NA,NA,NA,NA,NA,NA
2015,"CHOCO","TEMP",25.25,25.175,26.9333333333333,27.3,26.9,26.85,NA,NA,NA,NA,NA,NA
2015,"CUNDINAMARCA","TEMP",22.85,29.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"GUAINIA","TEMP",27,27.2,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"HUILA","TEMP",23.4157894736842,23.3555555555556,22.7947368421053,23.8944444444444,23,22.1714285714286,NA,NA,NA,NA,NA,NA
2015,"META","TEMP",27.1071428571429,28.1785714285714,27.28,25.9285714285714,26.25,25,NA,NA,NA,NA,NA,NA
2015,"NARINYO","TEMP",16.2272727272727,15.8333333333333,16.29,16.8285714285714,16.44,13.8666666666667,NA,NA,NA,NA,NA,NA
2015,"NORTE SANTANDER","TEMP",26.3,27.4,27.6,28.8,27.4,28.2,NA,NA,NA,NA,NA,NA
2015,"PUTUMAYO","TEMP",22.02,18.3333333333333,18.6666666666667,25.9,NA,NA,NA,NA,NA,NA,NA,NA
2015,"QUINDIO","TEMP",22.5,22,22.2,22.4,22.1,22.8,NA,NA,NA,NA,NA,NA
2015,"RISARALDA","TEMP",21.5666666666667,21.5333333333333,21.7,21.9333333333333,21.6,22.6,NA,NA,NA,NA,NA,NA
2015,"SAN ANDRES Y PR","TEMP",27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"SANTANDER","TEMP",25.4,25.4,25.2,25.55,25,25.75,NA,NA,NA,NA,NA,NA
2015,"TOLIMA","TEMP",28,28.2,27.4,28.9,NA,NA,NA,NA,NA,NA,NA,NA
2015,"VALLE","TEMP",22.4071428571429,22.9545454545455,22.4307692307692,23.3454545454545,22.5222222222222,24.8,NA,NA,NA,NA,NA,NA
2015,"VAUPES","TEMP",25.4,25.6,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"VICHADA","TEMP",28.75,29.5666666666667,29.5666666666667,28.35,29.8,27.6,NA,NA,NA,NA,NA,NA
